ID,rrn ,ave,group
33856,6.83,2.43016E-06,human
33857,6.83,2.43016E-06,human
33858,6.83,1.45809E-05,human
33859,6.83,2.43016E-06,human
33860,6.83,2.43016E-06,human
33861,6.83,2.43016E-06,human
33862,6.83,2.43016E-06,human
33863,6.83,2.43016E-06,human
33864,6.83,9.72063E-06,human
33865,6.83,1.94413E-05,human
33866,6.83,7.29047E-06,human
33867,6.83,7.29047E-06,human
33868,6.83,9.72063E-06,human
33869,6.83,4.86031E-06,human
33870,6.83,4.86031E-06,human
33871,6.83,3.64524E-05,human
33872,6.83,2.43016E-05,human
33873,6.83,4.86031E-06,human
33874,6.83,2.43016E-06,human
33875,6.83,2.43016E-06,human
33876,6.83,2.43016E-06,human
33877,6.83,2.43016E-06,human
33878,6.83,2.43016E-06,human
33879,6.83,2.43016E-06,human
33880,6.83,2.43016E-06,human
33881,6.83,2.43016E-06,human
33882,6.83,7.29047E-06,human
33883,6.83,2.43016E-06,human
33884,6.83,2.43016E-06,human
33885,6.83,2.43016E-06,human
33886,6.83,2.43016E-06,human
33887,6.83,2.43016E-06,human
33888,6.83,2.43016E-06,human
33889,6.83,1.21508E-05,human
33890,6.83,3.1592E-05,human
33891,6.83,1.70111E-05,human
33892,6.83,1.45809E-05,human
33893,6.83,2.43016E-06,human
33894,6.83,2.43016E-06,human
33895,6.83,2.43016E-06,human
33896,6.83,2.43016E-06,human
33897,6.83,2.43016E-06,human
33898,6.83,9.72063E-06,human
33899,6.83,1.45809E-05,human
33900,6.83,2.43016E-06,human
33901,6.83,2.43016E-06,human
33902,6.83,2.43016E-06,human
33903,6.83,2.43016E-06,human
33904,6.83,2.43016E-06,human
33905,6.83,2.43016E-06,human
33906,6.83,2.43016E-06,human
33907,6.83,2.43016E-06,human
33908,6.83,2.43016E-06,human
33909,6.83,2.43016E-06,human
33910,6.83,2.43016E-06,human
33911,6.83,1.45809E-05,human
33912,6.83,2.43016E-06,human
33913,6.83,0.000121508,human
33914,6.83,0.000121508,human
33915,6.83,0.000486031,human
33916,6.83,0.000106927,human
33917,6.83,8.50555E-05,human
33918,6.83,0.000106927,human
33919,6.83,8.99158E-05,human
33920,6.83,0.000172541,human
33921,6.83,0.000187122,human
33922,6.83,6.07539E-05,human
33923,6.83,0.000114217,human
33924,6.83,0.002442308,human
33925,6.83,8.01952E-05,human
33926,6.83,0.00169625,human
33927,6.83,0.000126368,human
33928,6.83,0.003567471,human
33929,6.75,2.43016E-06,human
33930,6.53,2.43016E-06,human
33931,6.53,2.43016E-06,human
33932,6.53,2.43016E-06,human
33933,6.53,9.72063E-06,human
33934,6.53,1.45809E-05,human
33935,6.53,2.18714E-05,human
33936,6.53,7.29047E-06,human
33937,6.53,1.94413E-05,human
33938,6.53,7.29047E-06,human
33939,6.53,4.86031E-06,human
33940,6.53,7.29047E-06,human
33941,6.53,4.86031E-06,human
33942,6.53,4.86031E-06,human
33943,6.53,4.86031E-06,human
33944,6.53,1.94413E-05,human
33945,6.53,1.21508E-05,human
33946,6.53,2.43016E-05,human
33947,6.53,1.45809E-05,human
33948,6.53,1.21508E-05,human
33949,6.53,4.86031E-06,human
33950,6.53,9.72063E-06,human
33951,6.53,4.86031E-06,human
33952,6.53,7.29047E-06,human
33953,6.53,7.29047E-06,human
33954,6.53,4.86031E-06,human
33955,6.53,4.86031E-06,human
33956,6.53,7.29047E-06,human
33957,6.53,4.86031E-06,human
33958,6.53,7.29047E-06,human
33959,6.53,7.29047E-06,human
33960,6.53,7.29047E-06,human
33961,6.53,7.29047E-06,human
33962,6.53,4.86031E-06,human
33963,6.53,9.72063E-06,human
33964,6.53,2.18714E-05,human
33965,6.53,4.86031E-06,human
33966,6.53,2.43016E-06,human
33967,6.53,2.43016E-06,human
33968,6.53,2.43016E-06,human
33969,6.53,2.43016E-06,human
33970,6.53,2.43016E-06,human
33971,6.53,2.43016E-06,human
33972,6.53,2.43016E-06,human
33973,6.53,2.43016E-06,human
33974,6.53,2.43016E-06,human
33975,6.53,2.43016E-06,human
33976,6.53,2.43016E-06,human
33977,6.53,4.86031E-06,human
33978,6.53,2.43016E-06,human
33979,6.53,2.43016E-06,human
33980,6.53,2.43016E-06,human
33981,6.53,2.43016E-06,human
33982,6.53,4.86031E-06,human
33983,6.53,2.43016E-06,human
33984,6.53,2.43016E-06,human
33985,6.53,2.43016E-06,human
33986,6.53,2.43016E-06,human
33987,6.53,2.43016E-06,human
33988,6.53,2.43016E-06,human
33989,6.53,2.43016E-06,human
33990,6.53,2.43016E-06,human
33991,6.53,2.43016E-06,human
33992,6.53,0.005127632,human
33993,6.53,0.025555534,human
33994,6.53,4.37428E-05,human
33995,6.53,5.34635E-05,human
33996,6.53,2.43016E-06,human
33997,6.53,2.43016E-06,human
33998,6.53,2.43016E-06,human
33999,6.53,2.43016E-06,human
34000,6.53,2.43016E-06,human
34001,6.53,2.43016E-06,human
34002,6.53,2.43016E-06,human
34003,6.53,2.43016E-06,human
34004,6.53,2.43016E-06,human
34005,6.53,2.43016E-06,human
34006,6.53,4.86031E-06,human
34007,6.53,2.43016E-05,human
34008,6.53,7.29047E-06,human
34009,6.53,2.43016E-05,human
34010,6.53,7.29047E-06,human
34011,6.53,1.21508E-05,human
34012,6.53,9.72063E-06,human
34013,6.53,7.29047E-06,human
34014,6.53,3.1592E-05,human
34015,6.53,2.43016E-06,human
34016,6.53,2.43016E-06,human
34017,6.53,2.43016E-06,human
34018,6.53,2.43016E-06,human
34019,6.53,2.43016E-06,human
34020,6.53,4.86031E-06,human
34021,6.53,9.72063E-06,human
34022,6.53,2.18714E-05,human
34023,6.53,4.86031E-06,human
34024,6.53,2.43016E-06,human
34025,6.53,4.86031E-06,human
34026,6.53,7.29047E-06,human
34027,6.53,2.43016E-06,human
34028,6.53,2.43016E-06,human
34029,6.53,2.43016E-06,human
34030,6.53,4.86031E-06,human
34031,6.53,2.43016E-06,human
34032,6.53,2.43016E-05,human
34033,6.53,1.21508E-05,human
34034,6.53,9.72063E-06,human
34035,6.53,9.72063E-06,human
34036,6.53,4.86031E-06,human
34037,6.53,4.86031E-06,human
34038,6.53,1.21508E-05,human
34039,6.53,9.72063E-06,human
34040,6.53,7.29047E-06,human
34041,6.53,5.10333E-05,human
34042,6.53,2.43016E-06,human
34043,6.53,2.43016E-06,human
34044,6.53,2.43016E-06,human
34045,6.53,2.43016E-06,human
34046,6.53,3.1592E-05,human
34047,6.53,2.43016E-06,human
34048,6.53,2.43016E-06,human
34049,6.53,2.43016E-06,human
34050,6.53,2.43016E-06,human
34051,6.53,2.43016E-06,human
34052,6.53,2.43016E-06,human
34053,6.53,2.43016E-06,human
34054,6.53,2.43016E-06,human
34055,6.53,2.43016E-06,human
34056,6.53,1.70111E-05,human
34057,6.53,2.43016E-06,human
34058,6.53,4.86031E-06,human
34059,6.53,2.43016E-06,human
34060,6.53,9.72063E-06,human
34061,6.53,2.43016E-06,human
34062,6.53,4.37428E-05,human
34063,6.53,5.58936E-05,human
34064,6.53,5.58936E-05,human
34065,6.53,0.000471451,human
34066,6.53,0.000143379,human
34067,6.53,6.31841E-05,human
34068,6.53,2.91619E-05,human
34069,6.53,6.07539E-05,human
34070,6.53,0.000143379,human
34071,6.53,4.86031E-05,human
34072,6.53,0.000391255,human
34073,6.38,2.43016E-06,human
34074,6.38,2.43016E-06,human
34075,6.38,2.43016E-06,human
34076,6,2.43016E-06,human
34077,6,2.43016E-06,human
34078,6,2.43016E-06,human
34079,6,2.43016E-06,human
34080,6,1.21508E-05,human
34081,6,1.94413E-05,human
34082,6,4.86031E-06,human
34083,6,1.21508E-05,human
34084,6,2.43016E-06,human
34085,6,2.43016E-06,human
34086,6,2.43016E-06,human
34087,6,2.43016E-06,human
34088,6,7.29047E-06,human
34089,6,9.72063E-06,human
34090,6,4.86031E-06,human
34091,6,9.72063E-06,human
34092,6,4.86031E-06,human
34093,6,4.86031E-06,human
34094,6,2.43016E-06,human
34095,6,2.43016E-06,human
34096,6,1.21508E-05,human
34097,6,2.43016E-06,human
34098,6,4.86031E-06,human
34099,6,2.43016E-06,human
34100,6,2.43016E-06,human
34101,6,0.004102105,human
34102,6,2.91619E-05,human
34103,6,5.34635E-05,human
34104,6,0.000199273,human
34105,6,7.29047E-05,human
34106,6,1.94413E-05,human
34107,5.88,7.29047E-06,human
34108,5.88,2.43016E-06,human
34109,5.88,4.86031E-06,human
34110,5.88,9.72063E-06,human
34111,5.88,2.43016E-06,human
34112,5.88,4.86031E-06,human
34113,5.88,2.43016E-06,human
34114,5.88,2.43016E-06,human
34115,5.88,2.43016E-06,human
34116,5.88,2.43016E-06,human
34117,5.88,4.86031E-06,human
34118,5.88,2.43016E-06,human
34119,5.88,4.86031E-06,human
34120,5.88,7.29047E-06,human
34121,5.88,2.43016E-06,human
34122,5.88,4.86031E-06,human
34123,5.88,2.43016E-06,human
34124,5.88,2.43016E-06,human
34125,5.88,2.43016E-06,human
34126,5.88,2.43016E-06,human
34127,5.88,2.43016E-06,human
34128,5.88,2.43016E-06,human
34129,5.88,2.43016E-06,human
34130,5.88,2.43016E-06,human
34131,5.88,2.43016E-06,human
34132,5.88,2.43016E-06,human
34133,5.88,2.43016E-06,human
34134,5.88,2.43016E-06,human
34135,5.88,1.21508E-05,human
34136,5.88,2.43016E-06,human
34137,5.88,2.43016E-06,human
34138,5.88,2.43016E-06,human
34139,5.88,2.43016E-06,human
34140,5.88,2.43016E-06,human
34141,5.88,9.72063E-06,human
34142,5.88,2.43016E-06,human
34143,5.88,2.43016E-06,human
34144,5.88,2.43016E-06,human
34145,5.88,2.43016E-06,human
34146,5.87,2.43016E-06,human
34147,5.87,2.43016E-06,human
34148,5.86,1.45809E-05,human
34149,5.86,2.43016E-06,human
34150,5.86,2.43016E-06,human
34151,5.86,2.43016E-06,human
34152,5.86,2.43016E-06,human
34153,5.86,7.29047E-06,human
34154,5.86,7.29047E-06,human
34155,5.86,1.45809E-05,human
34156,5.86,4.86031E-06,human
34157,5.86,4.86031E-06,human
34158,5.86,7.29047E-06,human
34159,5.86,4.86031E-06,human
34160,5.86,2.43016E-06,human
34161,5.86,2.43016E-06,human
34162,5.86,2.43016E-06,human
34163,5.86,2.18714E-05,human
34164,5.86,2.43016E-06,human
34165,5.86,7.29047E-06,human
34166,5.86,2.43016E-06,human
34167,5.86,2.91619E-05,human
34168,5.86,5.10333E-05,human
34169,5.8,0.039582402,human
34170,5.8,4.86031E-06,human
34171,5.8,4.86031E-06,human
34172,5.8,2.43016E-06,human
34173,5.8,2.43016E-06,human
34174,5.8,2.43016E-06,human
34175,5.8,4.86031E-06,human
34176,5.8,2.43016E-06,human
34177,5.8,2.43016E-06,human
34178,5.8,2.43016E-06,human
34179,5.8,2.43016E-06,human
34180,5.8,2.43016E-06,human
34181,5.8,2.43016E-06,human
34182,5.8,4.86031E-06,human
34183,5.8,2.43016E-06,human
34184,5.8,2.43016E-06,human
34185,5.8,2.43016E-06,human
34186,5.8,2.43016E-06,human
34187,5.8,2.43016E-06,human
34188,5.8,2.43016E-06,human
34189,5.8,2.43016E-06,human
34190,5.8,2.43016E-06,human
34191,5.8,2.43016E-06,human
34192,5.8,2.43016E-06,human
34193,5.8,4.86031E-05,human
34194,5.8,2.43016E-06,human
34195,5.8,2.43016E-06,human
34196,5.8,2.67317E-05,human
34197,5.8,2.43016E-05,human
34198,5.8,7.29047E-06,human
34199,5.8,2.18714E-05,human
34200,5.8,9.72063E-06,human
34201,5.8,7.29047E-06,human
34202,5.8,4.86031E-06,human
34203,5.8,2.91619E-05,human
34204,5.8,4.86031E-06,human
34205,5.8,4.86031E-06,human
34206,5.8,7.29047E-06,human
34207,5.8,7.29047E-06,human
34208,5.8,4.86031E-06,human
34209,5.8,1.70111E-05,human
34210,5.8,7.29047E-06,human
34211,5.8,1.45809E-05,human
34212,5.8,1.21508E-05,human
34213,5.8,4.86031E-06,human
34214,5.8,1.45809E-05,human
34215,5.8,7.29047E-06,human
34216,5.8,2.43016E-06,human
34217,5.8,9.72063E-06,human
34218,5.8,7.29047E-06,human
34219,5.8,2.43016E-06,human
34220,5.8,2.43016E-06,human
34221,5.8,7.29047E-06,human
34222,5.8,4.86031E-06,human
34223,5.8,1.21508E-05,human
34224,5.8,2.43016E-06,human
34225,5.8,4.86031E-06,human
34226,5.8,2.43016E-06,human
34227,5.8,2.43016E-06,human
34228,5.8,2.43016E-06,human
34229,5.8,2.43016E-06,human
34230,5.8,7.29047E-06,human
34231,5.8,2.43016E-06,human
34232,5.8,2.43016E-06,human
34233,5.8,4.86031E-06,human
34234,5.8,7.29047E-06,human
34235,5.8,2.43016E-06,human
34236,5.8,2.43016E-06,human
34237,5.8,2.43016E-06,human
34238,5.8,2.18714E-05,human
34239,5.8,1.21508E-05,human
34240,5.8,4.86031E-06,human
34241,5.8,9.72063E-06,human
34242,5.8,4.86031E-06,human
34243,5.8,4.86031E-06,human
34244,5.8,1.21508E-05,human
34245,5.8,4.86031E-06,human
34246,5.8,4.86031E-06,human
34247,5.8,1.70111E-05,human
34248,5.8,4.86031E-06,human
34249,5.8,4.86031E-06,human
34250,5.8,9.72063E-06,human
34251,5.8,9.72063E-06,human
34252,5.8,7.29047E-06,human
34253,5.8,1.70111E-05,human
34254,5.8,7.29047E-06,human
34255,5.8,9.72063E-06,human
34256,5.8,4.86031E-06,human
34257,5.8,1.45809E-05,human
34258,5.8,4.86031E-06,human
34259,5.8,9.72063E-06,human
34260,5.8,4.86031E-06,human
34261,5.8,1.45809E-05,human
34262,5.8,4.86031E-06,human
34263,5.8,4.86031E-06,human
34264,5.8,7.29047E-06,human
34265,5.8,4.86031E-06,human
34266,5.8,9.72063E-06,human
34267,5.8,4.86031E-06,human
34268,5.8,1.70111E-05,human
34269,5.8,4.86031E-06,human
34270,5.8,4.86031E-06,human
34271,5.8,1.70111E-05,human
34272,5.8,2.18714E-05,human
34273,5.8,4.86031E-06,human
34274,5.8,4.86031E-06,human
34275,5.8,1.45809E-05,human
34276,5.8,4.86031E-06,human
34277,5.8,4.86031E-06,human
34278,5.8,7.29047E-06,human
34279,5.8,1.21508E-05,human
34280,5.8,9.72063E-06,human
34281,5.8,7.29047E-06,human
34282,5.8,4.86031E-06,human
34283,5.8,7.29047E-06,human
34284,5.8,4.86031E-06,human
34285,5.8,4.86031E-06,human
34286,5.8,7.29047E-06,human
34287,5.8,7.29047E-06,human
34288,5.8,9.72063E-06,human
34289,5.8,2.43016E-06,human
34290,5.8,7.29047E-06,human
34291,5.8,7.29047E-06,human
34292,5.8,4.86031E-06,human
34293,5.8,2.43016E-06,human
34294,5.8,1.45809E-05,human
34295,5.8,2.43016E-06,human
34296,5.8,2.43016E-06,human
34297,5.8,2.43016E-06,human
34298,5.8,2.43016E-06,human
34299,5.8,4.86031E-06,human
34300,5.8,2.43016E-06,human
34301,5.8,2.43016E-06,human
34302,5.8,2.43016E-06,human
34303,5.8,2.43016E-06,human
34304,5.8,2.18714E-05,human
34305,5.8,2.43016E-06,human
34306,5.8,2.43016E-06,human
34307,5.8,2.43016E-06,human
34308,5.8,2.43016E-06,human
34309,5.8,2.43016E-06,human
34310,5.8,2.43016E-06,human
34311,5.8,7.29047E-06,human
34312,5.8,2.43016E-06,human
34313,5.8,2.43016E-06,human
34314,5.8,2.43016E-06,human
34315,5.8,4.86031E-05,human
34316,5.8,2.43016E-06,human
34317,5.8,4.86031E-06,human
34318,5.8,2.43016E-06,human
34319,5.8,2.43016E-06,human
34320,5.8,2.43016E-06,human
34321,5.8,2.43016E-06,human
34322,5.8,2.43016E-06,human
34323,5.8,2.43016E-06,human
34324,5.8,2.43016E-06,human
34325,5.8,2.43016E-06,human
34326,5.8,2.43016E-06,human
34327,5.8,2.43016E-06,human
34328,5.8,2.43016E-06,human
34329,5.8,2.43016E-06,human
34330,5.8,2.43016E-06,human
34331,5.8,1.21508E-05,human
34332,5.8,2.43016E-06,human
34333,5.8,2.43016E-06,human
34334,5.8,2.43016E-06,human
34335,5.8,4.86031E-06,human
34336,5.8,2.43016E-06,human
34337,5.8,4.86031E-06,human
34338,5.8,2.43016E-06,human
34339,5.8,2.43016E-06,human
34340,5.8,2.43016E-06,human
34341,5.8,2.43016E-06,human
34342,5.8,2.43016E-06,human
34343,5.8,2.43016E-06,human
34344,5.8,2.43016E-06,human
34345,5.8,2.43016E-06,human
34346,5.8,2.43016E-06,human
34347,5.8,2.43016E-06,human
34348,5.8,2.43016E-06,human
34349,5.8,2.43016E-06,human
34350,5.8,2.43016E-06,human
34351,5.8,2.43016E-06,human
34352,5.8,2.43016E-06,human
34353,5.8,2.43016E-06,human
34354,5.8,7.29047E-06,human
34355,5.8,2.43016E-06,human
34356,5.8,2.43016E-06,human
34357,5.8,2.43016E-06,human
34358,5.8,2.43016E-06,human
34359,5.8,2.43016E-06,human
34360,5.8,2.43016E-06,human
34361,5.8,2.43016E-06,human
34362,5.8,2.43016E-06,human
34363,5.8,2.43016E-06,human
34364,5.8,2.43016E-06,human
34365,5.8,2.43016E-06,human
34366,5.8,2.43016E-06,human
34367,5.8,2.43016E-06,human
34368,5.8,2.43016E-06,human
34369,5.8,2.43016E-06,human
34370,5.8,2.43016E-06,human
34371,5.8,2.43016E-06,human
34372,5.8,2.43016E-06,human
34373,5.8,2.43016E-06,human
34374,5.8,4.86031E-06,human
34375,5.8,4.86031E-06,human
34376,5.8,2.43016E-06,human
34377,5.8,2.43016E-06,human
34378,5.8,2.43016E-06,human
34379,5.8,2.43016E-06,human
34380,5.8,2.43016E-06,human
34381,5.8,2.43016E-06,human
34382,5.8,2.43016E-06,human
34383,5.8,2.43016E-06,human
34384,5.8,2.43016E-06,human
34385,5.8,4.86031E-06,human
34386,5.8,2.43016E-06,human
34387,5.8,2.43016E-06,human
34388,5.8,2.43016E-06,human
34389,5.8,2.43016E-06,human
34390,5.8,2.43016E-06,human
34391,5.8,2.43016E-06,human
34392,5.8,2.43016E-06,human
34393,5.8,2.43016E-06,human
34394,5.8,2.43016E-06,human
34395,5.8,2.43016E-06,human
34396,5.8,2.43016E-06,human
34397,5.8,2.43016E-06,human
34398,5.8,2.43016E-06,human
34399,5.8,2.43016E-06,human
34400,5.8,7.29047E-06,human
34401,5.8,2.43016E-06,human
34402,5.8,2.43016E-06,human
34403,5.8,2.43016E-06,human
34404,5.8,4.86031E-06,human
34405,5.8,2.43016E-06,human
34406,5.8,4.86031E-06,human
34407,5.8,4.86031E-06,human
34408,5.8,2.43016E-06,human
34409,5.8,2.43016E-06,human
34410,5.8,2.43016E-06,human
34411,5.8,2.43016E-06,human
34412,5.8,2.43016E-06,human
34413,5.8,4.86031E-06,human
34414,5.8,4.86031E-06,human
34415,5.8,7.29047E-06,human
34416,5.8,4.86031E-06,human
34417,5.8,2.43016E-06,human
34418,5.8,2.43016E-06,human
34419,5.8,4.86031E-06,human
34420,5.8,2.43016E-06,human
34421,5.8,2.43016E-06,human
34422,5.8,2.43016E-06,human
34423,5.8,4.86031E-06,human
34424,5.8,2.43016E-06,human
34425,5.8,2.43016E-06,human
34426,5.8,2.43016E-06,human
34427,5.8,2.43016E-06,human
34428,5.8,9.72063E-06,human
34429,5.8,2.43016E-06,human
34430,5.8,2.43016E-06,human
34431,5.8,4.86031E-06,human
34432,5.8,2.43016E-06,human
34433,5.8,2.43016E-06,human
34434,5.8,2.43016E-06,human
34435,5.8,7.29047E-06,human
34436,5.8,4.86031E-06,human
34437,5.8,2.43016E-06,human
34438,5.8,2.43016E-06,human
34439,5.8,2.43016E-06,human
34440,5.8,2.43016E-06,human
34441,5.8,2.43016E-06,human
34442,5.8,4.86031E-06,human
34443,5.8,2.43016E-06,human
34444,5.8,2.43016E-06,human
34445,5.8,2.43016E-06,human
34446,5.8,2.43016E-06,human
34447,5.8,2.43016E-06,human
34448,5.8,2.43016E-06,human
34449,5.8,2.43016E-06,human
34450,5.8,2.43016E-06,human
34451,5.8,2.43016E-06,human
34452,5.8,7.29047E-06,human
34453,5.8,2.43016E-06,human
34454,5.8,2.43016E-06,human
34455,5.8,2.43016E-06,human
34456,5.8,2.43016E-06,human
34457,5.8,2.43016E-06,human
34458,5.8,2.43016E-06,human
34459,5.8,2.43016E-06,human
34460,5.8,2.43016E-06,human
34461,5.8,4.86031E-06,human
34462,5.8,2.43016E-06,human
34463,5.8,2.43016E-06,human
34464,5.8,2.43016E-06,human
34465,5.8,4.86031E-06,human
34466,5.8,7.29047E-06,human
34467,5.8,2.43016E-06,human
34468,5.8,2.43016E-06,human
34469,5.8,2.43016E-06,human
34470,5.8,2.43016E-06,human
34471,5.8,2.43016E-06,human
34472,5.8,2.43016E-06,human
34473,5.8,2.43016E-06,human
34474,5.8,2.43016E-06,human
34475,5.8,4.86031E-06,human
34476,5.8,2.43016E-06,human
34477,5.8,2.43016E-06,human
34478,5.8,9.72063E-06,human
