ID,rrn ,ave,group
4096,6.83,3.21496E-06,mice
4097,6.83,2.41122E-06,mice
4098,6.83,2.41122E-06,mice
4099,6.83,2.41122E-06,mice
4100,6.83,2.41122E-06,mice
4101,6.83,2.41122E-06,mice
4102,6.83,2.41122E-06,mice
4103,6.83,2.41122E-06,mice
4104,6.83,2.41122E-06,mice
4105,6.83,1.60748E-06,mice
4106,6.83,1.60748E-06,mice
4107,6.83,1.60748E-06,mice
4108,6.83,1.60748E-06,mice
4109,6.83,1.60748E-06,mice
4110,6.83,1.60748E-06,mice
4111,6.83,1.60748E-06,mice
4112,6.83,1.60748E-06,mice
4113,6.83,1.60748E-06,mice
4114,6.83,1.60748E-06,mice
4115,6.83,1.60748E-06,mice
4116,6.83,1.60748E-06,mice
4117,6.83,1.60748E-06,mice
4118,6.83,1.60748E-06,mice
4119,6.83,1.60748E-06,mice
4120,6.83,1.60748E-06,mice
4121,6.83,1.60748E-06,mice
4122,6.83,1.60748E-06,mice
4123,6.83,1.60748E-06,mice
4124,6.83,1.60748E-06,mice
4125,6.83,1.60748E-06,mice
4126,6.83,8.03741E-07,mice
4127,6.83,8.03741E-07,mice
